property_type,city,baths,area,bedrooms,price
2,1,6,10,5,22500000
2,1,2,3,2,3200000
2,4,6,9,4,19500000
2,4,7,12,6,30500000
2,4,4,7,4,12200000
3,4,4,10,3,13500000
2,4,3,2,3,4300000
2,4,4,4,4,6000000
2,4,4,6,4,10200000
2,4,6,5,5,7500000
3,4,3,11.4,3,11500000
3,4,3,11.4,3,12500000
2,4,4,4,3,5700000
2,4,4,10,5,20000000
2,4,5,10,5,17000000
2,4,7,5,6,11500000
2,4,2,7,3,13000000
3,4,2,4,2,6000000
2,4,5,5,5,11500000
2,4,4,9,7,20000000
2,4,3,10,3,25000000
2,4,5,5,5,12500000
2,4,4,5.5,5,15000000
2,4,3,3,2,4500000
3,4,1,2,1,2395000
2,4,5,7.5,4,16000000
2,4,3,5,3,10000000
3,4,4,7.7,3,24000000
2,4,4,6,3,11200000
2,4,5,10,5,28000000
2,4,0,5,0,6700000
3,4,0,2.4,1,4000000
3,4,4,10,3,17500000
2,4,4,5,3,16000000
2,4,3,5,3,12000000
2,4,5,7,4,11000000
2,4,3,5,3,10700000
2,4,6,9,5,17500000
2,4,5,10,5,22500000
2,4,5,5,4,10500000
2,4,2,2,2,2650000
2,4,2,4,3,6500000
2,4,3,5,2,7200000
2,4,5,10,5,21500000
2,4,3,3,2,5500000
2,4,4,2,3,2800000
3,2,2,5.3,2,6000000
3,2,3,5.5,3,8000000
3,2,2,4.4,3,3150000
2,2,5,6,4,42500000
2,2,2,4.8,2,16000000
3,2,3,11.6,3,33000000
3,2,2,4.5,2,5200000
3,2,3,4.4,3,6500000
3,2,1,2,1,1750000
3,2,3,5.1,3,6000000
2,2,5,4.8,5,11800000
2,2,5,4.8,5,11800000
0,2,2,4,2,4800000
1,2,2,4,2,4500000
3,2,2,4,2,5000000
3,2,2,3.6,2,5200000
2,2,3,13.7,3,35000000
3,2,2,6,3,5200000
3,2,2,6,3,7500000
1,2,1,2.6,2,3500000
1,2,1,2.6,2,3500000
2,2,6,3.2,6,7000000
2,2,2,3.2,2,5000000
3,2,5,14.7,4,45000000
2,2,0,4.8,2,12500000
2,2,0,6.4,6,20000000
2,2,0,6.8,4,16500000
2,2,0,8,4,26500000
2,2,0,2.4,2,10000000
2,2,0,4.8,4,13000000
2,2,3,3.2,4,7800000
2,2,5,17.1,5,62500000
3,2,3,4.2,2,11000000
3,2,6,18.3,5,95000000
2,2,6,8,6,21500000
3,2,7,19.6,5,147500000
3,2,2,4.2,2,5250000
2,2,3,4.8,2,6000000
2,2,3,3.2,4,12000000
3,2,3,7.8,3,30000000
2,2,2,3.2,6,3500000
2,2,4,10.4,4,51500000
1,2,2,3.4,2,4700000
3,2,5,16.7,4,78400000
3,2,6,10.6,6,9500000
3,2,3,10.7,3,35000000
0,2,0,8.6,0,15000000
2,2,3,3.2,4,9000000
2,2,2,4.1,3,8000000
2,2,5,14,5,115000000
3,2,3,7.8,3,11800000
2,2,4,9.6,4,30000000
2,2,3,4.8,3,5100000
2,2,6,5.6,9,30000000
3,2,2,2,2,4800000
3,2,2,4.2,2,7800000
2,2,4,15.4,6,30000000
3,2,4,14,4,36000000
3,2,3,7.3,3,13500000
3,2,0,16,0,45000000
2,2,3,4.8,3,14000000
2,2,4,4.8,4,8500000
3,2,3,9.1,3,33500000
3,2,4,10.4,4,41500000
3,2,2,4,2,8000000
2,2,5,6,3,58000000
3,2,0,6.9,0,8500000
3,2,2,4.9,3,8000000
3,2,3,8.7,3,11500000
2,2,3,4.8,3,14000000
3,2,5,18,5,130000000
2,2,0,9.6,0,26000000
2,0,3,12,3,18000000
2,0,5,7,5,13500000
2,0,6,7,4,26500000
2,0,0,5,0,12900000
3,0,3,4.7,3,4500000
2,0,5,5,4,9800000
2,0,3,14,3,44000000
2,0,3,6.7,3,14500000
3,0,5,16,4,22000000
2,0,7,14,7,25500000
2,0,5,4.8,4,9000000
2,0,6,14.2,6,25500000
2,0,7,14.2,6,25000000
2,3,4,5,4,8500000
2,3,0,12,0,13000000
2,3,4,4.5,5,9000000
2,3,3,15,3,12000000
2,3,0,11,0,12500000
2,3,6,10,6,15000000
2,3,2,2.5,3,3800000
2,1,6,5,5,11000000
2,1,2,7,2,7000000
2,1,6,10,5,26000000
2,1,1,10,1,22500000
2,1,3,4,4,15000000
2,1,4,5.5,4,7500000
2,1,5,7,5,15000000
2,1,4,5,4,6500000
2,1,5,7,4,14000000
2,1,6,6,5,7000000
2,1,5,10,5,21000000
3,1,1,3.5,2,2600000
2,1,2,3,2,3400000
2,1,2,3,2,3250000
2,1,6,10,6,15000000
2,1,4,5,5,17000000
2,1,0,6,4,8500000
3,1,4,10,3,13500000
2,4,2,6,6,7500000
2,4,6,10,5,31000000
2,4,3,3,3,7000000
2,4,6,10,6,22000000
2,4,6,8,6,14000000
2,4,4,5,5,10500000
2,4,4,5,3,11000000
2,4,3,12,3,35000000
2,4,6,10,5,23500000
2,4,4,6,3,16500000
2,4,3,4,3,9000000
2,4,4,5,3,12500000
2,4,4,5,3,9200000
2,4,4,3,2,6500000
2,4,5,5,5,10000000
2,4,8,10,8,20000000
2,4,5,12,5,22500000
2,4,5,10,5,21000000
2,4,1,2.5,1,2200000
3,4,1,2.2,1,5000000
2,4,6,10,7,25500000
2,4,4,7,4,12000000
2,4,7,10,6,24000000
2,4,5,5,3,12500000
2,4,5,10,4,22000000
2,4,3,5,4,10800000
2,4,2,4,4,10000000
2,4,4,10,4,30000000
2,4,4,10,3,21500000
2,4,3,3,2,3100000
2,4,0,3,0,12000000
2,4,0,2,0,8500000
2,4,5,11,4,27500000
2,4,4,5,4,15000000
2,4,5,10,5,30000000
2,2,5,14,4,65000000
3,2,0,9.8,0,20000000
2,2,4,12,4,60000000
2,2,6,4.8,8,18000000
2,2,4,5.7,6,19000000
2,2,0,4.8,0,7500000
1,2,3,8,3,21000000
3,2,1,2,1,3500000
2,2,5,9.6,4,34000000
2,2,5,3.2,5,14500000
3,2,0,3.6,0,6500000
3,2,2,3.1,2,3500000
3,2,2,3.9,3,12000000
1,2,0,5,3,8000000
2,2,3,5,3,9000000
2,2,3,8,3,6800000
3,2,2,4.2,2,4200000
3,2,4,7.3,3,35000000
1,2,3,4.8,3,6500000
2,2,0,5.4,0,7400000
3,2,3,7.6,3,8800000
3,2,3,10.7,3,13000000
2,2,3,5.3,5,22000000
3,2,3,8,3,8500000
3,2,2,2.9,2,3800000
3,2,2,4,2,6500000
3,2,2,2.2,2,2900000
3,2,4,8,3,17500000
3,2,2,3.6,2,4500000
3,2,4,12,4,14000000
3,2,3,6,3,11500000
3,2,3,4.4,3,9500000
3,2,2,4,2,6000000
3,2,2,5.6,2,9000000
3,2,3,6.2,3,9000000
2,2,0,4,0,8500000
3,2,0,3.8,0,5500000
3,2,3,5.8,3,6800000
3,2,3,6,3,7000000
2,2,3,2.4,4,9500000
1,2,4,8,3,12500000
3,2,0,7.1,0,11500000
2,2,4,4.8,4,12000000
3,2,2,3.6,4,6000000
3,2,3,8,3,11500000
2,2,7,4.8,6,15700000
3,2,0,3.3,0,1600000
2,2,6,9.6,6,23000000
3,2,0,14.6,0,55000000
3,2,2,4,2,7500000
5,2,3,12,4,21000000
1,2,0,8,0,12000000
3,2,2,4.4,2,9800000
3,2,3,7.3,3,14300000
3,2,3,7.3,3,13600000
3,2,3,7.3,3,12900000
3,2,0,7.3,0,12800000
2,2,3,3.2,3,6000000
1,2,3,8,3,8500000
3,2,1,1.6,1,2200000
3,2,3,7.6,3,17000000
3,2,3,6.7,3,13500000
2,2,3,3.2,3,8500000
3,2,4,4.9,2,12000000
2,2,3,3.2,3,6000000
3,2,2,3.3,2,2800000
0,2,4,16,4,27500000
1,2,3,10.2,3,17500000
1,2,3,10.2,3,20000000
3,2,2,4.7,2,8500000
3,2,2,2.5,2,3700000
0,2,3,8,3,14000000
2,2,1,2.8,3,2500000
2,2,0,9.6,0,15000000
2,2,6,9.6,6,39000000
3,2,2,4.8,2,7500000
2,2,0,9.6,0,22000000
3,2,2,4.2,2,5000000
3,2,3,9.1,2,46500000
3,2,2,4.2,2,12000000
2,2,4,4.8,4,30000000
2,2,3,4.8,3,8000000
3,2,6,18.7,5,75000000
3,2,4,16.7,4,75000000
3,2,3,8,3,18000000
3,2,2,3.8,2,6000000
1,2,4,5.6,3,7000000
3,2,4,5.6,3,6900000
3,2,4,7.6,3,26500000
2,2,1,2.8,3,2500000
3,2,3,7.1,3,15000000
3,2,4,9.8,4,15000000
3,2,2,4.8,2,3800000
3,2,3,9.8,3,17000000
2,2,2,4.8,4,7500000
2,2,4,4.8,7,14000000
2,2,2,3.2,2,5700000
0,2,3,6.8,3,10000000
2,0,8,14.2,7,24500000
2,0,0,14.2,0,26000000
2,0,0,8,0,19000000
2,0,4,10,4,15000000
2,0,5,4,4,16000000
2,0,2,3.3,2,4000000
2,0,6,15,6,20000000
3,0,3,7.4,3,7200000
3,0,3,6.8,2,5700000
2,0,5,5,4,8700000
2,0,0,5,2,4000000
2,0,4,12,3,8000000
3,0,2,6.3,2,6600000
2,0,2,5,2,3000000
2,0,6,7,8,16000000
2,0,3,4,3,6500000
2,0,4,5,4,8500000
3,0,2,3.6,2,6500000
2,0,3,5,3,7000000
2,0,5,7,4,9000000
2,3,4,7.1,3,10000000
2,3,4,10,5,15000000
2,3,5,7,4,13000000
2,3,5,4.1,5,5300000
2,3,4,5,3,12000000
2,3,1,4,0,6500000
2,3,3,8.4,4,9500000
2,3,4,5,3,9500000
2,3,4,5,3,7500000
2,3,2,5,1,5500000
2,1,3,7,5,22000000
3,1,3,10.4,3,14500000
2,1,3,5,2,6000000
2,1,5,7,4,18500000
2,1,6,10,6,10000000
2,1,3,5,2,5800000
3,1,1,2.7,1,3900000
2,1,5,7,5,14500000
2,1,6,15,6,31500000
2,1,5,10,5,23000000
3,1,0,2.8,0,3500000
2,1,4,5,6,5500000
2,1,5,7,5,14000000
3,1,2,4,3,4500000
3,1,4,16,4,20000000
2,1,3,5,3,5000000
2,1,6,12,6,19000000
3,1,0,5,2,3600000
3,1,1,5,2,3500000
2,1,4,7,4,17200000
2,1,3,5,3,10300000
2,1,0,5,0,7300000
2,1,3,2,4,2700000
2,4,2,2,3,3000000
2,4,3,3,3,5500000
2,4,0,5,4,13000000
2,4,3,5,2,45000000
2,4,4,6,4,15000000
2,4,3,12,2,9000000
2,4,0,3,0,3500000
2,4,0,5,4,8500000
2,4,2,3,2,2600000
2,4,5,10,5,25000000
2,4,6,10,5,25000000
2,4,5,10,5,28000000
2,4,5,10,4,17000000
2,4,5,10,4,18000000
2,4,5,10,5,21000000
2,4,3,3,3,7500000
2,4,3,3,3,7800000
2,4,3,3,4,5500000
2,4,3,3,3,7000000
2,4,6,3,6,4500000
2,4,5,5,5,11500000
2,4,3,5,3,22500000
2,4,3,5,3,22500000
2,4,6,10,6,19500000
2,4,4,3,4,9000000
2,4,1,1.8,1,5000000
2,4,8,14,7,32500000
2,4,6,10,5,16000000
2,4,4,5,3,11500000
2,4,5,10,5,22500000
2,4,5,10,4,32000000
2,4,5,8,4,13500000
2,4,4,10,3,21000000
2,4,7,10,7,35000000
2,4,3,5,3,12000000
2,4,4,5,5,11000000
2,4,3,3,3,7000000
2,4,3,5,5,13000000
2,4,5,9,4,40000000
3,4,4,10,3,19500000
3,4,4,10,3,16500000
2,4,0,4,0,9500000
3,2,3,7.3,3,17000000
3,2,3,6.2,3,7000000
3,2,2,4.2,2,7500000
3,2,3,6.7,3,11500000
3,2,2,4.8,2,6500000
2,2,6,9.6,6,34000000
3,2,3,6.2,3,14500000
2,2,5,4.8,4,16000000
2,2,3,1.9,6,6800000
2,2,0,18.6,0,60000000
2,2,1,3.2,3,5700000
2,2,3,8.6,3,18500000
3,2,2,4.9,2,10500000
2,2,3,8,3,17500000
3,2,2,4,2,9000000
2,2,4,4.8,4,16000000
2,2,3,6.1,3,9850000
3,2,4,11.6,3,39500000
2,2,2,4.8,2,9900000
2,2,5,16,4,41000000
3,2,2,4.4,3,5500000
3,2,0,4,0,7000000
3,2,4,10.7,3,20000000
3,2,3,8,3,17800000
3,2,2,5.3,3,5500000
0,2,5,8.6,6,11500000
2,2,3,9.6,3,30000000
3,2,3,7.3,3,23000000
2,2,5,3.2,0,5500000
2,2,6,9.6,6,38000000
2,2,3,2.6,5,3200000
3,2,2,10,2,10500000
3,2,2,4.7,2,11000000
3,2,2,4.2,2,5500000
2,2,3,6.1,3,13500000
2,2,3,8,3,17500000
2,2,3,8,3,11800000
3,2,3,5.8,3,12300000
3,2,3,5.8,3,12500000
3,2,3,5.8,3,13000000
3,2,0,12,0,35000000
3,2,0,12,0,33000000
3,2,0,12,0,33000000
3,2,0,12,0,33500000
3,2,0,12,0,33500000
3,2,0,12,0,33500000
3,2,0,12,0,33500000
3,2,0,12,0,33500000
3,2,0,12,0,32500000
3,2,0,12,0,32500000
3,2,0,12,0,32500000
3,2,0,12,0,34000000
3,2,0,12,0,38000000
3,2,0,12,0,37500000
3,2,2,4.7,2,4400000
2,2,0,16,6,75000000
2,2,0,4.8,6,16500000
2,2,0,4.8,6,19500000
2,2,0,4.8,6,28500000
2,2,0,4.8,4,19500000
2,2,0,4.8,4,19500000
2,2,0,4.8,6,24500000
3,2,3,4.9,3,19000000
3,2,0,4,2,14000000
3,2,4,8.4,4,17000000
2,2,4,3.2,4,6000000
3,2,3,6.7,3,13500000
3,2,3,7.6,3,17000000
2,2,10,14.4,11,70000000
3,2,2,6.7,2,6000000
3,2,2,6.7,2,6000000
3,2,2,6.7,2,6000000
3,2,2,6.7,2,6000000
3,2,2,5.1,2,5000000
3,2,2,5.1,2,5000000
3,2,2,5.1,2,5000000
3,2,2,5.1,2,5000000
2,2,5,8,10,80000000
3,2,2,4,2,3500000
3,2,4,9.3,3,25000000
3,2,3,6.2,3,12000000
3,2,2,4,2,6000000
3,2,2,4.2,2,8000000
2,2,1,5.1,2,8200000
2,2,5,4.8,4,10500000
3,2,4,8,2,27000000
1,2,4,19.2,4,28000000
2,2,2,4.8,2,13500000
3,2,2,4,2,6800000
3,2,3,6,3,8500000
2,0,7,10,6,15500000
2,0,7,5,7,10500000
2,0,5,10,7,16500000
2,0,3,10,3,12000000
2,0,5,6,4,13500000
2,0,5,9,5,16500000
2,0,5,6,4,14000000
2,0,5,14.2,5,38500000
3,0,0,6,2,10900000
2,0,2,3.5,3,3600000
3,0,2,9.3,2,8500000
2,0,6,15,6,19500000
2,0,5,6,5,8000000
3,0,2,4.9,2,5200000
2,0,0,14.2,6,35000000
2,0,10,10.9,10,30500000
2,0,0,12,0,24000000
2,0,6,12,3,29000000
2,0,6,12,6,30000000
2,0,6,10,6,16000000
2,0,0,4.4,0,14000000
2,0,0,6,2,9000000
2,0,5,4,5,6000000
2,0,0,8,0,24500000
2,0,2,10,2,29500000
2,0,3,3,3,2700000
2,0,5,5,4,9500000
2,0,0,6.7,5,27500000
2,0,0,5.6,0,20000000
2,0,0,12.4,0,39000000
2,0,0,10.9,5,35000000
2,0,0,10.9,0,37000000
2,0,0,14.2,5,42500000
2,0,0,6.7,5,24000000
2,0,3,4,2,4500000
2,0,3,7,2,9000000
2,0,6,9.3,6,24000000
2,3,1,3.7,3,2700000
2,3,4,5,3,8000000
2,3,5,12,7,27500000
3,1,1,3.1,1,7000000
2,1,5,7,5,14000000
3,1,2,3.6,2,6500000
2,1,4,5,6,6500000
2,1,5,9.4,4,20000000
2,1,6,7,6,20000000
2,1,6,13,7,31000000
2,1,6,12,6,23000000
3,1,1,3.5,2,2800000
2,1,5,14,5,28500000
2,1,6,10,4,18000000
2,1,1,5,2,4400000
3,1,2,3.1,2,5000000
3,1,2,3.3,1,6500000
3,1,1,2.9,2,4000000
2,1,7,10.9,7,25000000
2,1,3,8,3,6000000
2,4,6,17,4,38000000
2,4,5,10,3,19500000
3,4,4,10,3,12200000
2,4,3,6,3,9990000
2,4,3,3,3,3950000
2,4,4,5,4,5700000
2,4,0,8,0,14800000
2,4,5,12,5,21500000
2,4,3,4,3,7500000
2,4,3,3.5,3,7000000
2,4,5,5,5,11000000
0,4,2,3,2,2290000
2,4,3,8,3,22500000
2,4,6,10,6,22300000
2,4,3,7,3,11200000
2,4,4,14,4,16000000
2,4,2,1.5,3,2500000
2,4,8,12,7,32500000
2,4,4,16,4,27500000
2,4,6,12,5,27500000
2,4,5,10,4,29500000
2,4,4,5,4,14000000
2,4,0,10,0,19900000
2,4,5,10,4,24000000
2,4,3,6.5,3,21500000
2,4,4,5,3,8500000
2,4,3,5,3,11500000
2,4,4,10,4,26500000
2,4,3,4,3,14000000
2,4,2,4,2,4500000
2,4,7,10,5,21000000
2,4,5,10,4,27500000
2,4,0,10,0,28500000
2,4,4,10,4,14500000
2,4,0,4,2,6000000
2,4,0,3,3,6000000
2,4,6,10,5,21000000
3,4,3,10,3,12500000
2,4,6,7,5,12800000
2,4,2,2,3,4400000
2,4,6,10,5,23800000
2,4,2,1.5,2,2850000
2,4,1,2.5,1,2500000
2,4,2,2,2,4500000
2,4,1,2,1,3600000
2,4,5,8,4,17500000
2,4,6,4.5,7,15000000
2,4,5,5,5,8500000
2,4,3,3,3,4900000
2,4,3,3,3,3500000
2,4,6,10,4,18500000
2,4,7,10,5,23800000
2,4,7,5,5,16000000
2,4,7,5,5,16000000
3,2,2,4,2,5000000
3,2,3,5.6,4,17000000
3,2,1,2.9,2,2800000
2,2,1,3.2,2,2800000
2,2,1,3.2,2,2800000
3,2,0,3,2,3500000
3,2,3,5.4,3,8500000
2,2,0,9.6,0,19000000
2,2,2,4.8,2,6500000
2,2,3,4.8,2,6500000
1,2,6,9.2,6,14000000
3,2,5,13.2,4,38000000
3,2,3,5.6,3,9500000
3,2,4,12.1,3,35500000
3,2,4,11.4,3,36000000
3,2,4,11.4,3,31500000
3,2,5,13.2,4,46000000
1,2,3,5.6,3,9500000
1,2,3,5.6,3,9500000
0,2,4,12,4,20000000
2,2,6,12,6,40000000
1,2,3,12,3,13500000
5,2,4,17.8,4,21000000
2,2,5,16,4,12500000
3,2,3,10.2,3,34000000
2,2,4,3.2,6,6499000
3,2,2,2.5,2,5500000
2,2,5,6,5,47500000
2,2,3,16,3,55000000
3,2,3,11.4,3,27000000
3,2,2,2.7,2,2000000
2,2,3,4.8,5,16000000
0,2,3,9.6,3,15500000
3,2,3,7.6,3,12000000
3,2,4,13.2,4,38500000
3,2,3,6.2,3,12500000
2,2,0,16,0,28000000
2,2,0,9.6,0,27000000
2,2,0,9.6,0,25000000
2,0,2,3,3,3000000
2,0,8,12,7,26000000
2,0,6,8.4,7,17000000
2,0,6,7,5,14500000
2,0,8,12,7,24000000
2,0,6,7,5,14500000
2,0,7,11.2,4,17000000
2,0,0,5,0,14500000
3,0,1,3.1,1,3200000
3,0,1,4,1,4950000
2,0,3,6,3,23500000
2,0,6,18,8,44000000
2,0,5,10,5,30500000
2,0,6,10,5,22500000
2,0,3,5,3,13000000
2,0,3,5,3,13000000
3,0,2,3.6,2,3650000
2,0,4,8,5,22000000
2,0,4,5,5,8500000
3,0,2,5.1,3,6500000
2,0,6,4,6,7500000
2,0,7,12.4,7,67500000
2,0,6,7,5,14000000
2,3,3,4,4,5800000
2,3,0,5,0,9000000
2,3,0,5,0,8000000
2,3,3,3.7,3,4800000
2,3,5,6,5,12500000
2,3,2,3,2,5000000
2,1,2,3,2,3500000
5,1,5,5,6,6700000
2,1,5,5,6,6700000
2,1,6,12,6,23000000
3,1,1,2.6,1,3200000
3,1,3,10,3,13000000
2,1,4,7,4,12800000
2,1,3,5,3,10500000
2,1,3,5,3,10500000
2,1,6,7,6,13500000
2,1,0,10,0,22500000
2,1,5,7,5,14000000
2,4,0,10,8,35000000
2,4,7,10,5,24000000
3,4,2,5,2,3650000
2,4,2,5,3,8000000
2,4,5,10,4,24000000
2,4,2,2,3,1800000
2,4,4,8,4,18000000
2,4,2,3,2,4500000
2,4,3,5,3,8000000
2,4,6,5,5,17000000
2,4,3,2.7,3,8500000
2,4,7,10,5,21500000
2,4,0,2.5,0,2500000
2,4,5,5,4,12500000
2,4,3,3.5,3,7000000
2,4,3,10,3,13500000
2,4,0,17,6,41500000
2,4,3,5,5,98000000
2,4,5,4,3,6200000
2,4,5,5,4,11500000
2,4,5,5,4,12000000
2,4,0,7,0,19000000
2,4,3,9,3,19000000
2,4,0,10,5,32500000
2,4,0,5,3,16000000
3,4,0,10,3,14200000
2,4,0,3.7,0,8000000
2,4,6,8,6,20000000
2,4,8,10,6,21500000
2,4,5,5,4,16000000
2,4,2,4,2,4000000
2,4,4,3,4,6000000
2,4,6,10,6,25000000
2,4,5,10,5,22500000
2,4,6,5,6,12500000
2,4,3,4,3,7500000
2,4,7,18,6,32500000
2,4,3,5,3,11000000
2,4,5,7,4,23500000
2,4,5,2,4,6000000
2,4,6,3,6,9000000
5,2,0,16.4,0,15000000
2,2,4,4,3,41500000
3,2,2,4.2,2,8700000
3,2,3,5.3,3,16000000
3,2,3,3.3,2,5500000
3,2,4,12,3,31500000
3,2,4,12,3,31500000
3,2,3,6.7,3,12500000
2,2,3,4.8,2,9900000
3,2,3,12,3,32000000
3,2,3,12,3,50000000
3,2,3,12,3,38000000
3,2,3,12,3,38000000
3,2,3,12,3,35000000
3,2,3,5.8,3,9000000
3,2,2,4.2,2,7500000
3,2,0,6.4,5,7000000
3,2,4,10.7,4,15000000
3,2,3,8.6,3,11200000
3,2,2,4.9,2,4800000
2,2,3,9.6,3,25000000
3,2,3,3.6,3,4000000
2,2,2,3.2,3,8700000
2,2,2,4.8,2,10000000
2,2,4,4.8,0,7000000
2,2,3,2.4,4,4500000
2,2,5,10,5,80500000
2,2,2,4.8,2,11200000
3,2,3,6.7,3,8500000
3,2,2,3.1,2,3200000
3,2,3,6.7,3,14000000
3,2,2,3.1,2,3800000
2,2,2,4.8,2,7500000
3,2,2,3.1,2,3600000
3,2,2,4.2,2,5500000
3,2,2,4.2,2,7500000
3,2,2,4.2,2,6500000
3,2,2,4,2,6000000
3,2,0,5.1,3,9500000
3,2,0,5.1,0,8500000
3,2,0,4.4,0,11000000
3,2,2,4.9,2,8000000
3,2,2,3.3,2,5000000
2,2,4,8.8,4,52000000
2,2,1,6.4,1,3000000
2,2,0,4.5,0,8500000
3,2,4,11.6,4,45000000
3,2,5,19.6,5,130000000
3,2,3,6.9,3,19500000
2,2,4,14.4,4,65000000
3,2,3,7.8,3,27500000
3,2,2,4.7,2,5000000
2,2,1,3.2,3,2500000
2,2,3,12.8,4,20000000
3,2,2,4.9,2,13000000
3,2,0,6.2,3,10600000
2,2,6,14,5,110000000
3,2,3,12,3,55000000
3,2,4,8.9,3,16000000
3,2,4,8.9,3,16000000
3,2,1,1.3,1,3800000
3,2,0,4.2,2,6500000
3,2,4,13.1,4,14500000
3,2,3,5.1,3,10000000
3,2,3,8,3,10000000
3,2,2,4.2,2,5500000
3,2,2,4.9,2,5500000
2,2,0,4.8,2,7500000
3,2,2,3.8,2,5500000
2,2,3,8,3,30000000
3,2,3,4.4,3,5400000
3,2,2,4.2,2,9000000
3,2,3,4,3,12500000
2,2,0,4.8,0,2000000
3,2,2,5.3,2,14000000
3,2,2,3.3,2,3500000
2,2,5,4.8,4,12500000
1,2,4,8.8,3,12000000
2,2,3,3.4,5,7000000
2,2,5,12,4,65000000
1,2,3,6,3,8500000
2,2,6,12.5,6,52500000
3,2,3,5.1,2,6700000
2,2,5,4.8,4,13000000
3,2,3,4.8,3,4500000
2,2,4,4.8,4,14000000
3,2,2,4,2,9500000
2,2,5,9.6,6,24000000
2,2,5,9.6,6,24000000
2,2,5,9.6,6,24000000
2,2,5,4.8,4,12500000
2,2,5,4.8,4,12500000
2,2,5,9.6,6,24000000
2,2,5,9.6,6,24000000
2,2,5,9.6,6,24000000
2,2,5,9.6,6,23500000
2,2,3,9.6,3,16500000
0,2,2,4.4,2,5500000
2,2,0,6.4,0,9000000
2,2,4,8,4,18000000
3,2,3,8,3,15700000
2,2,7,12,6,95000000
5,2,2,6.4,2,4000000
1,2,2,3.2,2,6000000
5,2,4,10.4,3,8500000
2,2,0,4.8,0,12000000
2,2,7,4.8,6,18000000
1,2,3,5.3,3,8400000
3,2,2,3.1,2,3300000
2,0,6,4,5,14800000
2,0,6,5,5,13500000
2,0,4,4,3,19000000
2,0,4,4.4,2,13700000
3,0,0,1.1,0,3200000
2,0,0,14.2,6,22500000
2,0,0,10.9,5,28000000
2,0,0,8,0,23000000
2,0,0,4.4,0,12500000
2,0,0,4.4,0,14000000
2,0,0,4.4,0,15500000
2,0,0,5.6,0,16500000
2,0,0,14.2,0,35000000
2,0,0,14.2,10,42500000
2,0,0,8,5,27000000
3,0,1,4.4,1,6500000
2,0,0,10.9,5,36000000
2,0,6,5,5,9000000
2,0,5,16,5,38000000
3,0,0,7.6,0,37400000
3,0,2,4,2,7000000
3,0,2,7.1,2,21000000
2,0,3,5,2,6900000
2,0,5,5,2,8000000
2,0,2,5,2,3500000
2,0,3,7,2,11000000
2,0,6,12,6,18000000
3,0,3,15.6,3,27000000
3,0,3,9.8,3,36500000
2,0,8,12,6,23000000
2,0,3,6,4,13000000
3,0,1,2.2,1,4900000
2,0,5,6,4,13500000
2,3,0,5,0,6500000
2,3,0,5,0,10000000
2,3,0,5,0,10000000
2,3,0,5,0,10000000
2,3,0,5,0,10000000
2,3,0,5,0,10000000
2,3,0,5,0,10000000
2,3,0,5,0,10000000
2,3,0,5,0,10000000
2,3,0,5,0,10000000
2,3,0,5,0,10000000
2,3,0,5,4,14000000
2,3,4,5,3,8100000
2,3,4,5,4,6500000
2,3,6,3,4,6000000
2,3,6,5,5,12500000
3,1,0,3.6,1,7500000
2,1,0,12,6,24000000
2,1,0,12,6,25000000
2,1,0,12,6,25000000
2,1,0,12,6,25000000
2,1,0,12,6,22000000
2,1,0,12,6,22000000
2,1,0,13,4,23000000
3,1,3,10,3,12500000
2,1,5,10,5,24000000
2,1,5,11,3,23500000
2,1,0,13,4,23000000
2,1,0,16,6,25000000
2,1,5,10,5,25000000
2,1,6,13,7,28000000
2,1,6,10,5,26000000
2,1,6,15,6,25000000
2,1,7,13,6,29000000
3,1,6,5,7,10000000
2,1,4,7,4,13500000
2,1,3,5.6,10,7500000
3,1,2,3.4,2,2500000
3,4,2,3.7,2,11000000
2,4,4,8,3,9100000
3,4,2,5,2,3300000
2,4,5,10,5,23000000
2,4,4,12,4,32500000
2,4,3,5,3,12500000
2,4,3,5,4,12000000
2,4,6,9.5,5,25000000
2,4,2,3,1,3500000
2,4,4,11,4,21500000
2,4,4,5,4,9500000
2,4,4,10,7,32500000
2,4,0,3,3,5700000
2,4,0,2.2,0,3900000
3,4,0,1.6,0,2300000
2,4,6,10,5,22000000
2,4,0,3.5,0,3500000
2,4,5,13,5,30000000
2,4,6,10,5,21000000
2,4,6,10,5,22000000
2,4,6,10,5,23500000
2,4,6,10,5,38000000
2,4,5,10,4,35000000
2,4,6,10,5,24000000
2,4,6,10,5,19500000
2,4,4,7,3,26000000
2,4,6,10,5,20500000
2,4,6,10,5,20500000
2,4,5,8,4,18200000
2,4,5,8,4,18000000
2,4,6,10,5,30000000
2,4,3,8,3,14500000
2,4,3,5,3,18000000
2,4,7,12,5,22500000
2,4,6,10,5,31000000
2,4,0,10,0,27000000
3,4,3,10,3,20000000
2,4,4,10,3,17500000
2,4,4,5,6,13000000
2,2,0,9.6,0,14500000
3,2,3,3.2,3,4300000
3,2,3,3.2,3,4300000
3,2,3,3.2,3,4300000
3,2,3,6,3,6500000
3,2,2,4,2,4500000
3,2,2,4,2,5000000
3,2,2,3.1,2,5000000
3,2,2,3.1,2,4000000
3,2,2,3.6,3,3800000
2,2,3,4.8,5,14500000
2,2,6,4.8,6,18000000
2,2,6,10,7,50000000
3,2,0,2.6,2,2000000
